# 3D Systems, Inc.
# New Model
-52.6261479 -37.3526886 -84.0678886
-52.5806360 -35.7360877 -83.8519111
-52.2619262 -36.5411080 -83.8985443
-52.7463593 -35.2026708 -83.7303624
-52.4490364 -34.7701013 -83.6062059
-52.9076122 -34.3926623 -83.4738612
-52.1060489 -39.5276360 -84.5537484
-52.3982905 -35.2262706 -83.7546438
-51.7520197 -37.9214808 -83.8656873
-51.6014174 -38.8642177 -84.0695947
-51.8789850 -37.1218398 -83.8198364
-51.6389422 -35.9491073 -83.8320255
-51.6686291 -36.5944654 -83.7823302
-51.8434644 -35.1328403 -83.7775841
-51.7783761 -34.3883298 -83.5511982
-52.3828007 -34.0970568 -83.3342522
-51.0213859 -39.8872308 -84.2176229
-50.9399995 -41.4290018 -84.6590027
-51.6979881 -40.6086072 -84.8256946
-51.4674224 -37.3881944 -83.6835653
-51.1642136 -37.6898870 -83.5883617
-51.2358658 -38.0204953 -83.6500376
-51.2274653 -38.3636877 -83.7364867
-51.3637662 -36.9584970 -83.6681649
-51.0663204 -36.4448763 -83.7051645
-50.9259775 -35.3145488 -83.9378014
-51.0442182 -35.9259583 -83.8240758
-51.1681624 -34.5360748 -83.8229954
-51.1083715 -37.2814015 -83.5578591
-50.8873425 -36.9693302 -83.5494623
-50.7482029 -38.1313153 -83.4889635
-50.6036095 -37.4531299 -83.4105909
-50.7511497 -38.8684236 -83.7046579
-49.5101102 -40.4890925 -83.8076174
-50.5799539 -40.4489860 -84.2163712
-49.7533903 -39.3567868 -83.5008100
-50.5345352 -36.0156484 -83.8191062
-50.2337776 -36.7682837 -83.5176185
-50.1427427 -35.4961492 -84.1075480
-50.3917225 -34.9220447 -84.1920078
-50.6563447 -34.5829315 -84.0911493
-49.1728000 -41.4233841 -83.8891640
-47.5489981 -42.5460003 -83.5200027
-49.3509546 -41.9139005 -84.1137022
-50.0877686 -38.5851264 -83.3106562
-50.1358956 -36.2437963 -83.7635174
-50.1700640 -35.9492712 -83.8980079
-50.5409986 -35.1760015 -82.7670023
-50.2331965 -34.8090678 -82.2337568
-50.2478294 -35.3449062 -82.4522302
-50.6549999 -34.4620012 -82.7639997
-50.4239984 -35.6089994 -82.7649981
-50.3860004 -35.1749994 -83.0809996
-32.5072259 -6.4081494 -73.9297718
-32.7379182 -6.7519727 -73.9471465
-32.9076163 -6.4458027 -74.2353946
-50.0954799 -37.9620381 -83.1884667
-49.9141477 -37.4517664 -83.1723511
-49.9943271 -35.3425108 -82.1566135
-49.8224720 -35.0839905 -81.8657801
-49.7996435 -34.4628692 -81.6324055
-50.4454784 -34.3257673 -82.3111609
-50.2517819 -34.2537314 -82.0281133
-49.9988869 -35.7589945 -82.4023411
-49.8691984 -36.4495106 -83.6913735
-49.5684370 -36.7581546 -83.5235491
-49.4350381 -37.2165553 -83.1710845
-27.4732858 4.4442797 -72.8558376
-27.9714894 4.7571319 -73.2745081
-27.8340280 4.8616226 -72.7788284
-50.1849987 -35.6759988 -83.1350014
-50.2410010 -35.8970016 -82.7559978
-27.3927711 -1.6728061 -70.1461509
-27.9690716 -2.0355717 -70.5843195
-27.6568849 -1.3441184 -70.5634803
-14.7712119 -45.7915962 -72.8917569
-14.6934232 -46.7614196 -72.9317814
-15.4987602 -46.4841910 -73.0420798
-35.2170579 3.5844005 -71.3905990
-34.9806920 3.7963882 -71.2271258
-34.9798091 3.4710744 -71.0507631
-49.8499051 -36.0570289 -83.9189366
-49.5955646 -35.6808268 -81.9182172
-49.9994792 -34.8782167 -84.3926221
-50.1692034 -34.3652368 -84.3855292
-49.6561043 -35.7108973 -84.1963887
-49.5768972 -35.1481251 -84.5189393
50.1512028 -44.7677039 -37.6374312
49.7317314 -44.8109917 -38.0910449
49.4861640 -44.2967266 -37.7733521
-49.4042188 -36.1319333 -84.0451941
-49.5347269 -36.4375897 -83.7632716
-49.7349985 -36.2379998 -82.7239975
-49.5925322 -38.3320749 -83.0004364
-49.5199896 -38.8091467 -83.1246600
-49.5610163 -37.8482118 -82.9486251
48.2021235 -43.3944538 -38.4666882
47.9058921 -43.7173136 -38.9596708
47.8373691 -43.0963784 -38.8257913
-49.6657081 -34.5601849 -84.6599191
-49.4738892 -37.5328995 -82.9790011
-49.6267378 -36.0865481 -82.2287723
-48.2643209 -41.2620939 -83.6441889
-49.0034111 -38.1403603 -82.7504843
-49.1836742 -37.7075933 -82.8419626
-49.2012985 -38.6055261 -82.9059184
-48.9021912 -39.0352756 -83.0038041
-49.4130626 -35.1047590 -81.4671069
-48.3920984 -39.8216881 -83.3568200
-48.2618473 -40.5324139 -83.5807621
-49.0910001 -36.5919992 -81.9680020
-49.1100997 -35.7249565 -81.4759806
-49.1893739 -37.4939032 -82.9188526
0.3067508 -75.4305646 -67.5320923
0.1759164 -74.6409819 -67.6325336
0.7226719 -74.8298988 -67.2543123
-48.9919037 -37.0043218 -83.4072456
-49.2649339 -35.7323475 -84.4031125
-49.3200757 -36.6873443 -83.6215764
6.6341786 -39.3035784 -69.2702085
6.0429377 -39.7531912 -69.4437847
6.0783313 -39.1490273 -69.4568530
49.3306778 -44.7563492 -38.4142511
49.0578227 -44.9744985 -38.8888940
48.7832986 -44.4163419 -38.5911576
-49.1670221 -36.5546495 -83.8085636
-49.6679991 -35.1970010 -83.1599981
-48.9649996 -35.2209993 -83.0399990
-49.1559990 -34.5030017 -83.1060037
-49.0042344 -35.1907834 -81.1037049
-49.0685552 -34.4285592 -80.8975175
-48.9067212 -36.3045335 -84.2027739
-49.0374006 -35.2924503 -84.7807229
-48.7651601 -35.8372964 -84.6537873
-49.1355546 -34.5995277 -84.9564001
-48.9187241 -38.6098586 -82.7987120
-48.8065183 -36.7609411 -83.8291124
-48.7281829 -35.5919823 -81.0506046
-48.7692356 -36.1459889 -81.4416856
-48.5069379 -38.5807343 -82.6652050
-47.9361564 -39.1319692 -82.8243047
-48.6045852 -35.4916938 -84.9610493
-48.6517176 -35.0403860 -85.1190910
-48.6497954 -35.0540280 -80.6959122
-48.9460006 -36.6640016 -81.9580033
-48.2570827 -36.3323539 -81.2783167
-48.4355055 -35.9024331 -81.0155645
-48.6058071 -37.5530943 -82.7825218
-48.3169630 -37.8610753 -82.3850557
57.4335344 -68.2342574 -34.4407298
57.0691712 -68.5875192 -34.9121690
57.3017634 -67.8098351 -34.7056016
-51.5540615 -24.2519453 -85.8958513
-51.8374816 -24.4770478 -85.5598822
-51.6630374 -24.8466693 -85.9848484
-49.0050018 -35.9349996 -82.8239992
-49.0280017 -36.2729989 -82.6710016
-48.3929999 -36.0069983 -82.6599970
-51.9822948 -26.0147303 -86.5226388
-52.4197742 -25.6985575 -86.2196088
-52.6201539 -26.0554794 -86.5356028
-48.3007990 -35.2295786 -82.9044729
-48.4390929 -37.1058360 -83.5885853
-48.5562906 -37.3897664 -82.9438269
-48.3538359 -34.4477147 -83.0707550
-48.1939726 -36.6995707 -81.6660002
-48.3909994 -36.8640013 -81.9199979
-48.3824611 -36.7457345 -84.1108263
-48.3453237 -36.3105386 -84.5597237
-48.3416170 -35.4890823 -80.6636736
-48.2519269 -35.8724035 -84.9507228
-48.2051708 -35.4084820 -85.2367654
-48.2323468 -35.0311995 -80.2790597
-48.4577827 -34.5384218 -80.2777112
-52.2621758 -26.4147986 -86.9771168
-51.8819690 -26.4438652 -86.7950320
-48.2138656 -34.9679776 -85.4106396
-48.5196933 -34.5013849 -85.3648856
-48.0323508 -35.8894616 -80.7319656
-48.3560003 -37.4399982 -82.6390013
-48.0166301 -37.3966508 -83.1921026
-47.9191244 -35.4304649 -80.2915320
-47.8801690 -35.0001641 -79.9398720
-48.0722375 -34.6613415 -79.9193457
-47.6528816 -36.5860090 -81.3138336
-47.7040634 -36.2302251 -80.8877721
-47.8964746 -38.5211036 -82.4396759
-47.5539528 -40.9428142 -83.6360529
-47.1065715 -41.6696817 -83.6149529
-47.6830006 -36.8900001 -81.8670020
-47.7080010 -38.1230004 -82.0859969
-48.3510010 -36.6749987 -82.3659971
-47.7679782 -36.3503508 -82.3056102
-47.5099646 -35.3250578 -82.7315152
-47.3833606 -40.3773226 -83.6195275
-46.9208248 -39.6293737 -83.2901746
-41.3779207 -34.4054475 76.7262354
-41.2910022 -34.9709950 76.8146589
-40.8758856 -34.6404128 76.5967146
-47.5793965 -37.5455245 -82.5608224
-41.6532643 -34.7047560 76.9679472
-47.9206294 -36.7005505 -84.4626203
-47.7634110 -36.3290943 -84.9178210
-47.7486961 -37.1557325 -83.9496851
-47.5410149 -34.5906690 -82.9976946
-47.7684177 -35.8036645 -85.2873772
-47.6705804 -35.2436788 -85.6206119
-47.3099947 -36.8533321 -84.6951976
-47.3421291 -36.1747593 -85.3192285
-47.3582819 -36.4900529 -85.0590840
-47.3439209 -37.4889970 -83.3166689
-47.8988513 -34.5913433 -85.7141167
-47.3329797 -35.7538350 -85.5892599
-47.1513420 -37.2620486 -84.1880813
-47.3000929 -37.3885483 -83.8387236
-47.5020446 -35.2764502 -79.8673108
-47.5937873 -34.5819220 -79.4536993
-47.4624299 -35.8444043 -80.3532824
-47.0107235 -38.7174971 -82.3943987
-47.0604934 -36.3344438 -80.7769522
-47.0059998 -36.7380008 -81.3189968
-40.4070690 -41.5705033 78.6870047
-40.8573896 -41.2718542 78.5715953
-40.9645773 -41.9877656 78.9221227
-47.0050015 -38.1480008 -81.9550008
-47.0068268 -35.6072113 -79.8403621
-47.0634960 -35.1206176 -79.4306770
-40.6431966 -35.4125425 76.6699240
-40.9242138 -35.1483226 76.6924545
-41.1617719 -35.6864184 76.9620463
-41.0367958 -34.1215506 76.5932277
-47.3335423 -36.4663936 -82.1540207
-46.8736440 -36.3166593 -82.1354017
-47.0519215 -36.9255319 -82.1272656
-47.0889471 -37.3773426 -82.3411345
-46.8881205 -35.9833203 -80.2198723
-47.0233597 -35.4614370 -85.8950391
-47.1669473 -34.7399339 -86.0611647
-46.9418205 -35.6775522 -82.4128240
-46.7611589 -35.1906009 -82.6419815
-46.7183627 -34.7093344 -82.8837156
-47.0515750 -42.3330702 -83.4258795
-46.9539985 -42.6549986 -83.3420008
-46.9925478 -40.8976264 -83.7962776
-46.9827130 -36.5489274 -85.2546394
-46.5954542 -37.0000117 -85.0383118
-46.8517058 -37.1851400 -84.5535249
-46.9111614 -37.4880992 -83.7968066
-46.6370173 -37.5116467 -83.1561312
-46.7850938 -36.0878445 -85.7297927
-46.4341566 -36.6319492 -85.5755955
-46.7218012 -37.3870842 -84.2096657
-47.0324941 -34.6896127 -79.0214166
-46.6360673 -35.0445621 -79.0659562
-46.4468114 -34.6449576 -78.5749182
-47.0252372 -34.2606939 -78.7131339
-47.2961850 -34.3994424 -79.0201575
-46.5359949 -35.4531854 -79.4275478
-46.4900956 -35.8524099 -79.8803121
-46.2130867 -37.5330932 -83.8338807
-46.3267118 -36.2112410 -80.4210231
-46.7196181 -42.3288234 -83.3641514
-46.3019982 -38.1730013 -81.8390027
-46.2193750 -38.9897227 -82.7192366
-46.1621545 -38.5653563 -82.2527111
-46.3090017 -36.6020016 -81.0460001
-46.6209874 -41.0909504 -84.0089247
-46.5506688 -41.8248251 -83.7059990
-46.5594642 -35.7352272 -86.0331953
-46.5348475 -35.2736525 -86.2016827
-46.6543399 -36.8876643 -82.1129456
-46.6393605 -40.4062569 -84.0312093
-46.1155809 -39.7583023 -84.1183215
-45.9044799 -39.2363369 -83.3724663
-46.3160016 -42.7119993 -83.1409991
-46.1101606 -37.1735208 -82.2341666
-46.3340990 -35.9101631 -82.1233094
-46.1103953 -36.6629027 -81.9330886
-46.4090481 -35.4388319 -82.4020654
-46.1753458 -36.3843106 -85.9389156
-46.3722013 -36.0264666 -86.0101432
-46.1177938 -35.0525752 -82.6001465
-46.4009121 -37.3526290 -84.5480338
-46.3245474 -40.7629125 -84.3951479
-46.1860076 -41.4913446 -84.0491503
-46.1708456 -41.0907641 -84.3238980
-46.2094322 -42.2409661 -83.3802447
-46.0640304 -36.9878747 -85.4890645
-45.9933542 -37.3528674 -84.9727765
-46.0602976 -36.7232449 -85.7888386
-46.0883304 -40.3151251 -84.7107396
-45.9816381 -37.4960192 -82.9872936
-46.0052043 -35.8988792 -86.2283558
-46.1492129 -35.3952721 -86.3233879
-46.2073609 -35.0793749 -86.3555893
-46.5383269 -34.7359180 -86.3054842
-46.0363887 -35.2423266 -78.9438784
-45.7083061 -34.9143483 -78.4236565
-46.0309088 -34.5449522 -78.1969503
-46.6141887 -33.9609683 -78.2094449
-46.3043414 -34.3522020 -78.1985000
-45.8917320 -35.7415564 -79.5137882
-46.0622311 -36.0256732 -80.0060853
-45.8793677 -35.5659164 -82.1487159
-45.8858497 -37.5529863 -84.4518468
-45.5969982 -36.4810005 -80.9900016
-45.6399992 -36.1710005 -80.2759975
-45.5946252 -42.4172804 -83.0149874
-46.2010875 -41.8801829 -83.7652460
-45.6705689 -41.7571440 -83.9048699
-45.5430225 -42.1399064 -83.4035650
-44.9759997 -42.5730012 -82.4669972
70.7246214 -6.4526508 6.0031889
70.4699755 -6.7033437 5.9173740
70.2443793 -6.6685081 6.4178728
-45.8156168 -40.8573188 -84.6912712
-45.4903618 -38.1557494 -82.0575878
-45.7867272 -38.6360064 -82.4133009
-45.5660000 -37.4849997 -81.8379968
-45.9090844 -39.8641154 -84.7499520
-45.5967821 -40.3737240 -85.1098597
-45.8442830 -40.0202684 -85.0081369
-45.8116382 -40.1907675 -85.0520805
-45.8295047 -36.2231545 -81.7108378
-45.7550250 -41.3148329 -84.3511224
70.6862733 -7.0908479 1.5692255
70.6057250 -7.1558915 1.0775001
70.1529756 -7.2072111 1.5801941
-45.7520001 -37.4680012 -82.4429989
73.6349672 -9.5726829 5.5164909
73.6740828 -9.6632512 5.2779755
73.7101212 -9.6757291 5.5108704
-45.6743799 -39.4840129 -84.7008526
-45.4477146 -39.1278155 -84.0761065
-45.4699993 -37.5079997 -83.1350014
-45.4376414 -37.4619737 -82.7594027
-45.5972590 -38.8092138 -82.7866420
-45.3440584 -40.7233387 -84.9978998
-45.2856384 -41.1339253 -84.6730843
-45.6678495 -39.7032797 -85.1389617
-45.5305316 -36.0135920 -79.9210668
-45.5174074 -35.1136215 -82.3998228
-45.5015711 -34.7192250 -82.7713311
-46.0833646 -34.7016677 -82.8340128
-45.5313399 -37.6632437 -83.9517936
-45.3861430 -35.5192237 -79.0019855
-45.5586128 -35.2433734 -78.7117556
-45.6131138 -39.9993286 -85.2651075
-45.3001373 -40.0318019 -85.5299160
-45.0979955 -40.3909497 -85.3511840
-45.6335805 -36.8347839 -85.9986767
-45.3271009 -39.6210626 -85.5629519
-45.3049354 -37.8082171 -84.6398175
-45.2130251 -39.8023985 -85.6970772
-45.1289713 -39.8898236 -85.7167765
-44.9459143 -40.0216132 -85.6815353
-45.5975756 -37.3705029 -85.3864104
-45.1301150 -39.7872403 -85.7768655
-45.1063849 -39.6534130 -85.7740566
-45.0019017 -39.7760458 -85.7963935
-44.8951162 -40.7723300 -85.0622728
-45.0698659 -39.4071080 -85.8286098
-45.3875959 -39.2206423 -85.3345543
-45.1349951 -39.1255356 -85.7855603
-44.8607318 -39.5134948 -85.9153494
-44.8085926 -39.7718139 -85.8452991
-45.0151935 -35.8796455 -79.5356110
-45.3864597 -35.8007587 -81.6801041
