# 3D Systems, Inc.
# New Model
-57.0108183 -6.2453696 -86.7144987
-56.9712669 -5.6179315 -86.2333775
-56.9326356 -3.7065335 -83.9989632
-56.8538271 -4.6481439 -85.3900909
-56.7279384 -7.7743316 -87.9199952
-56.7138381 -3.9347927 -84.7014040
-56.6960275 -4.2315661 -85.1137564
-56.6766635 -12.1291969 -89.4503295
-56.6435605 -10.9830722 -89.0722349
-56.6372536 -5.7151862 -86.6735801
-56.6185899 -3.0061391 -83.3034366
-58.5294291 -8.6436337 68.7787011
-58.4179983 -8.5920002 68.6130002
-57.6870255 -8.2798488 68.5322061
-57.4114248 -8.2530426 69.1616535
-56.9213629 -8.0916928 69.4568157
-56.7102171 -7.8225173 68.2301521
-56.6755943 -7.9260981 68.7977821
-65.4273033 -15.8081632 79.9012333
-65.0900751 -15.4344374 79.9360350
-65.0049970 -14.2409997 77.9390037
-64.9313703 -15.0301717 79.5272961
-64.5495206 -14.7574283 79.8224881
-64.5479709 -14.4216893 79.1833922
-64.4635409 -13.4556284 76.9369230
-64.1777217 -13.4184938 77.5897801
-64.1190037 -14.2349731 79.7254518
-64.1038418 -13.8394022 78.9127722
-63.9400259 -13.3838486 78.1164840
-63.6563376 -13.6999879 79.6200782
-63.4383559 -13.2062007 78.9144635
-63.0564019 -13.2608525 80.0143629
-64.3690005 -12.9570002 75.6980032
-64.0946329 -12.7301700 75.5295083
-64.0093684 -13.0654043 76.8867731
-63.7956411 -12.7029046 76.2250349
-63.7364015 -13.0059933 77.4713382
-63.5878742 -12.6144504 76.4661878
-63.4314418 -12.1099809 74.7821033
-63.3803084 -12.0702256 74.7624636
-63.3232892 -12.5186509 76.9226179
-63.2077828 -12.6848454 77.9251456
-63.1960854 -11.9499248 74.7997090
-63.1714389 -12.1648526 75.9050921
-63.0540028 -11.4650000 72.9819983
-62.8115833 -11.7388805 75.0783905
-62.7700984 -12.1498406 77.2870779
-62.7426505 -11.9881267 76.6512007
-62.7372637 -12.5361728 78.8848251
-62.5837743 -11.4423325 74.3755251
-62.5339672 -12.0983431 77.9364556
-62.3966902 -11.6285067 76.1553571
-62.3368248 -10.7897539 71.9500259
-62.3018332 -11.4084790 75.2528980
-62.2355267 -12.3755410 79.9565092
-62.2019656 -11.0801673 73.7651736
-62.0923750 -10.8402055 72.7960244
-62.0660633 -11.5275774 77.0767108
-62.0300099 -10.8799674 73.2312351
-62.0266385 -11.9779501 79.2812258
-61.9890392 -11.0563114 74.4308531
-61.9095564 -11.6599007 78.5207003
-61.8897788 -10.5931442 72.2105131
-61.7320761 -11.0971164 75.9590268
-61.7009997 -10.0990003 70.6640035
-61.4705868 -10.7734790 74.9274865
-61.4182577 -10.5993040 73.8595799
-61.4095815 -10.4293805 72.7814734
-61.3424741 -11.3137383 79.6295851
-61.2822212 -10.8302198 76.6739771
-61.2338446 -10.8816968 77.5178000
-61.2068921 -10.1384670 71.8560666
-61.1388162 -10.9190233 78.5774365
-61.0882789 -10.4588270 74.4487196
-61.0699058 -10.6878513 76.9962817
-60.9361976 -10.4731135 75.7343248
-60.8866364 -10.3624361 74.8585388
-60.7334636 -10.3932172 76.8162608
-60.6932715 -10.6783118 79.9581856
-60.6747605 -10.0676501 73.2387006
-60.6447272 -10.4922811 79.1493207
-60.6191307 -10.1242280 74.1849914
-60.5986603 -9.9056652 72.3427236
-60.5605990 -9.5811849 70.5165938
-60.5013631 -10.2510732 77.9479593
-60.4566112 -9.6715130 71.3239536
-60.3490099 -10.0006843 75.0237703
-60.2679998 -9.2740003 69.5599988
-60.1861663 -9.9203205 75.9535655
-60.1445213 -10.0688813 79.8309818
-60.0920916 -9.6859941 72.8291050
-60.0229613 -9.8013990 76.9317448
-60.0157343 -9.7005246 73.5785142
-59.9739701 -9.7139031 74.3651167
-59.9000305 -9.6975183 78.8087770
-59.8256066 -9.2801442 70.5421641
-59.8134547 -9.6023381 77.7542666
-59.7931147 -9.4507886 72.1047819
-59.5894903 -9.4550513 76.1615559
-59.5641546 -9.4476407 75.1215965
-59.5407262 -9.2468131 71.3154003
-59.5114715 -9.3808584 79.7837600
-59.4186299 -9.3120756 72.9544014
-59.3726151 -9.2371218 76.9814700
-59.3697764 -9.3120662 73.9816129
-59.2250228 -9.0219853 78.0667961
-59.1900684 -8.9648003 79.0655017
-59.1839589 -8.9584431 69.8706135
-58.9629076 -8.9442832 70.7240179
-58.8501878 -8.8855810 75.8960098
-58.7878749 -8.6358339 79.8834711
-58.7674305 -8.5285055 78.5957575
-58.7069504 -8.6351968 77.1046504
-58.6969890 -8.8612959 74.5820925
-58.6884990 -8.8803852 71.9495192
-58.6351156 -8.3990581 79.1311264
-58.5947298 -8.8381376 73.3745098
-58.5796274 -8.4021222 77.9746473
-58.4552474 -8.6943517 69.9526593
-58.2216643 -8.0160070 79.4708729
-58.1426173 -8.5920356 72.3937824
-58.1020005 -8.5889380 70.7869306
-58.0348670 -7.8461086 78.5694644
-58.0348559 -8.1816614 76.3222054
-58.0292456 -7.9300562 80.2640617
-58.0152646 -7.9696793 77.4208009
-57.9822361 -8.3123967 75.1818120
-57.8549914 -8.3502531 74.0473196
-57.6171950 -8.3653815 69.8290542
-57.5690791 -8.2888771 72.8231743
-57.5546362 -8.3437916 71.6155916
-57.4993640 -7.3359027 79.5270130
-57.3397502 -8.2713738 70.7198158
-57.3132038 -7.2639715 77.8147355
-57.2853088 -7.4469270 76.8292993
-57.2514310 -7.6705888 75.7322907
-57.2021455 -7.8367703 74.6802539
-57.1372472 -7.0058149 78.6228925
-57.0943058 -7.9152174 73.7305656
-57.0872389 -8.0660703 72.6844147
-56.8859875 -6.7860954 79.9510702
-56.8702817 -7.9876045 72.2389594
-56.8340905 -6.7810263 78.1008825
-56.8307005 -6.7044385 79.2782679
-56.8019375 -7.8595662 73.0144083
-56.7570813 -8.0035059 71.2274760
-56.6593446 -8.0021685 70.2025220
-56.6293448 -7.6534483 73.6099258
-56.6008613 -6.6950512 77.5164962
-64.4462705 -35.7401669 87.1235952
-64.3554404 -36.0651501 87.1225521
-64.3400773 -35.4984924 87.2228965
-64.2260015 -37.0110013 87.0430022
-63.7734979 -36.4223793 87.3626694
-63.7684166 -35.9951966 87.4580219
-63.6818707 -35.6204361 87.5568986
-63.3499995 -38.0569994 87.0790035
-63.2263273 -37.1647030 87.3996392
-63.1117672 -36.2495631 87.7088457
-62.5120848 -37.1035784 87.7171457
-62.4990985 -35.7701555 88.1004259
-62.2818246 -37.9350036 87.4405503
-62.1914975 -38.8763621 86.9852975
-62.1364117 -36.4966840 88.0859792
-61.8844330 -35.8081721 88.3802548
-61.7516413 -37.4561138 87.8562406
-61.7341287 -38.8512202 87.1234238
-61.7038421 -36.2648442 88.3582979
-61.3852143 -36.7574468 88.3076116
-61.3336526 -36.0294133 88.5668620
-61.1533560 -38.3816697 87.5220150
-61.0791929 -37.5438035 88.0662054
-61.0509999 -40.1289985 86.6689980
-60.8419180 -39.2148979 87.0200172
-60.8077869 -36.4138484 88.6660963
