# 3D Systems, Inc.
# New Model
-53.3951484 -23.9831451 -81.4330503
-54.0639535 -21.0421868 -86.0915408
-54.0092513 -23.0377000 -82.7119201
-54.0316291 -23.2793074 -82.4332908
-53.7079014 -21.9387654 -84.8886371
-54.4740669 -21.2682411 -84.6610665
-54.0968478 -21.5615761 -84.6803710
-53.4092598 -22.2841818 -85.2211267
-53.9337955 -22.7208156 -83.1125677
-45.9917299 2.5416997 90.8697993
-45.8770022 3.0831818 90.9077153
-46.1408161 2.5630766 91.3838968
-53.7365712 -18.8051313 -82.6950818
-53.9566353 -21.8495037 -83.8383213
-53.8129546 -22.3639607 -83.5929587
-54.1731678 -21.4622561 -83.9199796
-54.1703664 -20.5074828 -85.9654099
-53.8511463 -20.7224824 -85.8581886
-53.7693575 -19.5237957 -84.4904184
-53.6873825 -19.3402972 -84.1068327
-54.2707741 -21.2965626 -84.1239467
-54.4619970 -21.0805163 -84.0534940
-53.9937578 -20.1274250 -85.5383798
-53.5294935 -25.0863768 -80.5947185
-53.7101850 -23.6106887 -82.2377428
-53.3867553 -23.7116162 -82.0127577
-53.8447984 -23.4455951 -82.3990926
-53.5857119 -20.4134285 -85.5048895
-42.7181683 -14.0599431 87.3793289
-32.4974023 18.0455633 -61.3314472
-32.3373564 18.7133402 -61.2319410
-31.8033844 18.2748456 -61.4566095
-32.2033726 19.2610659 -61.1565039
-32.7484831 19.1663485 -61.0334091
-31.6696875 19.0150831 -61.3380037
-33.0688357 17.8493168 -61.2321310
-32.6485410 17.2459446 -61.4702441
-32.0262350 17.6740512 -61.5275279
-33.0887623 18.5369812 -61.0750690
-33.7235741 18.0122834 -61.0359870
-33.8604115 18.7836271 -60.8140975
-33.3658271 19.2059446 -60.8481057
-47.1912697 -0.9509335 89.8709744
-47.1381098 -0.2731416 90.1414007
-47.2376458 -0.7899348 90.4372409
-47.1819602 -0.2636099 89.5004570
-36.4129134 -28.1707384 -77.5360987
-35.8058661 -28.2930546 -77.4822235
-36.2426117 -28.7525225 -77.5105059
-53.6717959 -19.7871421 -84.7994760
-53.8740717 -21.7257403 -84.3255445
-53.5117686 -22.2282559 -84.1640234
-37.0014310 18.9492274 77.0178586
-37.6341380 18.9777035 77.4877816
-37.1997282 18.9522449 77.4304420
-38.3338481 19.0065876 77.6660368
-37.9421711 19.0340076 77.9733136
-37.3027399 19.0104432 77.7438581
-37.9987657 19.0483313 77.1246627
-37.4578498 19.0587472 76.7891780
-37.0065160 19.0935060 76.4727890
-36.4104249 18.9830996 76.4382556
-36.0643603 18.8721959 76.7649934
-36.3525189 18.9047139 77.2397146
-36.8476473 18.9583022 77.4880797
-38.8664305 19.0867074 77.4848238
-38.6631712 19.2163531 77.0780519
-38.1497405 19.1872753 76.8352449
-37.7920903 19.1346798 76.7673552
-53.8048781 -19.8320523 -84.9963576
-53.3891767 -20.1415326 -85.0397646
-53.2783121 -24.2658351 -80.9589326
-53.3611104 -24.5967042 -80.7375014
-52.8408773 -23.6044805 -81.8408132
-53.0551858 -23.9984803 -81.0844749
-52.7082942 -23.6928761 -81.2298656
-53.5195284 -23.1103580 -83.1121206
-53.7480079 -23.3019385 -82.6599076
-53.5715669 -22.7888823 -83.4909379
-53.3054546 -22.6670336 -83.9538351
-53.1283617 -25.5935956 -80.2513883
-53.1809703 -19.3284098 -83.6193189
-53.3665046 -19.6314417 -84.3239874
-46.7479713 10.3310579 89.7251666
-46.4777127 9.8205758 89.6010920
-46.3747941 10.3023462 89.4075558
-53.2587469 -19.8878460 -84.5917314
-53.2801598 -19.5272956 -84.0995833
-53.5329841 -18.8360400 -82.7417895
-53.0804396 -18.9506840 -82.8310400
-52.8099090 -18.5332149 -82.2541788
-53.0602224 -25.0455309 -80.3416073
-53.1629585 -24.7360505 -80.5092752
-53.6356308 -17.5746586 -81.6094130
-53.5232686 -17.2547754 -81.4981014
-53.2244965 -16.7716201 -81.3984424
-53.8611822 -16.5738259 -81.3043043
-52.8891459 -26.2770373 -80.1040828
-54.2251356 -21.3874485 -84.4118148
-54.4747263 -21.1228598 -84.2770413
-53.5467789 -21.6800030 -85.8184621
