# 3D Systems, Inc.
# New Model
-66.6433722 -1.8691288 -92.0488909
-66.4495230 -1.1568792 -92.1412781
-66.4641485 2.4539544 -96.1142704
-66.8750256 -2.8786673 -92.2588259
-66.9390410 -3.1927708 -92.4549624
-66.4125383 -4.3502236 -92.5908834
-67.0477599 3.2754976 -95.4374894
-66.3738549 3.0003430 -95.6567302
-66.6787326 -2.4836636 -92.0403153
-66.6989312 -3.6889443 -92.4663320
-66.2616938 3.5005058 -95.2737927
-67.5991103 3.6343646 -95.1474532
-66.9225752 3.7583904 -95.1768085
-66.7689592 0.9501266 -94.2226574
-66.8644309 0.8410668 -93.1145772
-66.7310953 1.1570385 -93.6472490
-66.4221048 -0.4834571 -92.2804698
-66.4006472 0.6458277 -92.5348997
-66.2715882 0.0086664 -92.3681632
-66.6619539 0.8586479 -94.5781395
-66.6396394 -3.3630242 -92.2491252
-66.7257681 0.7704250 -92.8343683
-66.2709698 -3.1962884 -92.0351669
-66.4625913 0.4816694 -95.3415483
-66.7039007 0.6410262 -96.5613574
-66.2885606 0.2757248 -96.4614972
-66.1409125 0.1855965 -95.8777666
-66.2158206 0.8623122 -94.8085338
-66.6005909 1.2449428 -92.9546282
-66.5885061 1.3674722 -96.7173502
-66.7155236 0.9226678 -96.6885462
-66.2120357 1.2877734 -94.2760184
-66.0699978 0.7110000 -97.0309973
-66.0672262 -4.9208887 -92.5703868
-66.2913844 -5.7566534 -92.9201767
-65.9461096 -6.0939384 -92.7533582
-66.0516322 -5.4701376 -92.6812217
-66.1065876 -2.4368735 -91.9626802
-66.4870441 1.5898204 -93.5809612
-66.3350224 -3.8185772 -92.2462121
-66.3622469 2.0211709 -92.8179845
-66.2332997 2.1777563 -93.4625491
-65.8420026 2.0210000 -93.9330012
-65.9709275 -1.7751261 -92.0665264
-65.9038275 1.5780802 -96.8200266
-66.0009906 2.1253130 -96.4406952
-66.1697090 1.4566344 -92.4173445
-65.6419992 2.8280001 -95.7489982
-65.9404472 -0.7799616 -92.2496095
-65.7094270 -1.2377334 -92.2644213
-66.0373345 2.6842915 -93.0084214
-65.9495890 2.6866014 -92.1122879
-66.0814866 1.9933425 -92.2303200
-65.7123327 -3.9556311 -92.1448916
-65.8059791 0.2850550 -92.2651738
-65.7131374 0.8761341 -92.0841917
-65.6799600 -0.2586094 -92.3262984
-65.6640008 3.3890000 -95.2059999
-65.7221377 -4.5332117 -92.3035368
-65.8959448 2.5529522 -93.5228243
-65.4813349 -3.1130351 -92.0795500
-65.5049980 -0.1120000 -96.5700001
-65.8674985 0.5136538 -95.2756032
-65.3551444 0.1034262 -95.7953185
-65.5789971 3.3489999 -92.7829966
-65.6929985 2.7550000 -93.5389996
33.1459753 34.6414410 26.9838981
32.4656069 34.8103531 27.0882007
32.8681543 34.6505903 27.7646389
-65.7962635 1.5796371 -91.9298008
-65.8544153 1.2090531 -94.5319086
-65.4835701 1.0332137 -94.7619006
-65.8862963 2.0729224 -91.8442681
-65.8407658 2.3774002 -91.4875269
-65.8493936 2.8349257 -91.4367735
-65.7284111 3.3864810 -91.6723832
-65.5660033 3.3740001 -92.0500010
-65.6102225 -5.5687968 -92.4038365
-65.4330924 -6.2141828 -92.4077481
-65.4912591 -2.3705785 -92.1190903
-65.1692078 1.1967355 -97.0423445
-65.3500035 0.5680000 -97.2379968
-65.6308755 1.5435907 -94.3295807
-65.5981153 -4.9144886 -92.3293903
-65.3563812 -1.7899348 -92.3125818
-65.7629967 2.1160000 -96.4900032
-65.0560036 2.0079999 -96.5130031
-65.5969828 1.9084866 -91.2473649
-65.3142706 1.1198597 -91.4370045
-65.7000020 2.7210000 -93.5600027
-65.3705671 2.4709783 -93.7577263
-65.2633756 1.9260580 -94.1571519
-65.2534589 2.1370428 -93.9632654
-65.4744804 -0.7880591 -92.4090594
-65.7584667 2.6294098 -91.0354182
-65.7868683 3.3407700 -91.0947099
-65.0300905 -1.1828595 -92.6170573
-64.9486706 -4.3262001 -92.1915621
-65.4511601 0.1592518 -92.2349766
-65.4696673 0.4320764 -92.1156704
-65.5914843 2.9792802 -90.5557573
-65.5345544 2.3856016 -90.6846523
-65.1669279 -5.0185132 -92.1849683
-65.4458329 2.8204075 -93.6076343
30.9486426 -31.6933692 26.4408868
31.4467214 -31.9254100 26.0906406
31.2764794 -31.4362496 25.9181708
-65.1273355 1.6292486 -94.4235772
-65.0196299 2.3805837 -90.2861282
39.8946106 35.1638198 -7.7485568
40.4410847 34.9854641 -7.7200024
40.3415896 34.7283408 -8.0009950
-65.7697991 3.4302513 -90.6624720
-65.5989200 3.4698427 -90.3421417
-65.3285906 0.5196799 -95.2113122
-65.0634542 -3.6715991 -92.1694562
-65.1327670 0.1095722 -92.2908857
-65.0300682 -0.3804908 -92.5950408
-65.0648400 -5.6847325 -92.1828225
-65.3237775 1.9236603 -90.6674117
-65.1441291 1.4957305 -90.8368826
-65.2645081 0.5916146 -91.8268338
-65.0627464 -2.7559600 -92.2679156
-64.8062900 -3.1984847 -92.3276693
-65.2595386 0.3213684 -92.1054929
-64.7969991 -0.2950000 -96.5600014
-64.8060068 0.3278628 -95.3757316
-64.6111146 -0.0537635 -95.8558917
-65.2736947 -6.4748558 -92.3709124
-65.2358532 2.7530887 -93.6492682
-65.0217533 2.7549777 -93.5876146
-64.9611056 0.7381758 -95.0160623
-64.6664351 1.1911358 -94.7458744
-64.9885908 -2.2887709 -92.4110338
-64.8904294 -1.8214602 -92.5867930
-64.9565756 2.2375321 -93.8273892
-65.0714114 2.5244982 -93.6869755
-65.0858581 0.5614212 -97.2649828
-64.6750033 0.2260000 -97.2670019
-64.5358488 -4.9571544 -92.1552181
-64.3538684 -5.8063734 -92.1255723
-64.8040995 1.9835499 -94.1175371
-64.9278238 0.5132044 -91.2126154
-65.0538355 0.3819066 -91.9339657
-65.0780797 1.7740787 -90.5084535
-64.8833811 1.0430679 -90.8337384
31.9894478 -33.2714841 -36.8795283
32.5043872 -33.8459313 -36.7236324
31.9480821 -33.8836089 -37.1406451
32.3610231 -33.2051590 -36.4722945
-65.1531070 1.8762435 -94.2685083
-64.9958700 1.8806676 -94.2957476
-64.5138472 -1.5772344 -92.8544775
-64.5148009 -2.1572651 -92.7218348
-64.5222366 1.5592612 -90.4252231
-64.5991042 0.8623407 -97.2545594
-64.3872321 1.7540634 -96.4926332
-64.4092113 1.1604619 -97.0736071
-64.5523667 1.7078097 -94.4468156
-64.7149980 0.4270000 -92.1439976
-64.5769089 0.4532865 -97.3364338
-64.7658035 0.1829424 -92.5451219
-64.7320822 2.3184770 -93.5856029
-64.2625466 2.3393938 -90.1602879
-64.2819777 3.0775322 -90.0178775
-64.4048005 0.6777034 -95.1165333
-64.9320036 2.6570000 -95.7209989
-64.8770034 2.6420001 -95.7169980
-64.2652288 2.2114590 -95.8776399
-64.6585375 -0.6549728 -92.8712860
-64.5125881 -1.0682357 -92.9464474
38.3090824 35.9411538 -7.0480490
38.9445946 35.8201601 -6.7696478
38.9430374 35.5657525 -7.5053712
-64.6056086 -2.6955139 -92.5436839
-64.5039603 2.0929014 -93.3504626
-64.4780025 1.6840000 -92.8200036
-64.4613728 2.0015934 -93.7539488
-64.5278022 -3.6971262 -92.3826024
-64.1660839 -4.1465955 -92.4386531
-64.3563792 -4.4160015 -92.2384188
37.8680341 40.4621288 -10.5445031
38.2582247 40.6231843 -10.4703670
37.7445035 40.2600765 -9.9545214
-64.6515414 0.6470050 -90.7291546
-64.8240000 -0.0330000 -91.4330035
-64.7008047 0.1868732 -90.9489691
-64.8782775 2.8592963 -94.9504152
-64.7888631 2.8961492 -94.1577628
-64.2459318 2.4579631 -94.4049731
-65.1117638 3.4372259 -94.2731351
-64.7394881 2.7037044 -93.7749445
-64.5741448 2.5723181 -94.0479413
-65.1054233 3.3540840 -93.6529785
-64.4512549 0.0060623 -92.9331779
37.4494605 39.9147235 -9.2309518
37.6359262 39.8173258 -8.5737724
37.1003039 39.5391844 -8.7761339
37.3881683 35.9055772 -8.4992293
37.8976986 35.6270634 -8.6248396
37.3854153 35.7811861 -9.1328984
-65.2836412 3.4500854 -94.7430432
-64.2269999 2.4880001 -95.3399986
-64.5750314 0.9666448 -90.5739293
24.5749578 -31.5231346 52.8770424
24.9686986 -31.8372995 52.7264960
24.5271325 -31.4454623 52.1775372
-64.7825822 2.7752363 -93.3339372
-64.5434409 2.4318032 -93.5777053
-64.4353107 2.2291325 -93.8890055
-64.2506406 2.4301372 -93.1966975
-64.3575191 2.3812694 -92.9346010
-65.5160025 3.3950000 -92.7790031
-64.1610026 -0.3680000 -90.6990021
30.8628827 35.9186344 31.9061317
30.7242125 35.8264521 31.4253606
30.2974936 36.3053344 31.7493863
-64.2943680 1.8034583 -94.1656083
-64.2244220 -0.6254547 -93.1352600
-64.3551722 -0.2087335 -96.2562636
-64.2184764 -0.0852967 -96.7616886
-64.3924996 0.1860856 -90.6630158
-63.9640018 0.1970000 -95.4440013
-64.0623942 -0.1645907 -95.8967283
-64.1236901 1.0170256 -94.8929042
-64.0481412 1.4231902 -94.4441706
-64.4581914 0.7228834 -92.6289782
-64.1983971 -3.2067343 -92.6491320
-64.4213110 1.4850507 -92.0589939
-63.9505312 0.2486809 -97.3327234
-64.2979965 -0.4310000 -96.5529978
-64.0724078 -0.3608664 -96.8225822
-64.0758649 -0.0615708 -97.1629173
-64.0397221 0.7366328 -93.1560472
-63.8789237 -0.0245030 -93.3563560
-64.0307143 0.6697785 -90.5025974
-64.0799850 -1.2480787 -93.1458771
-63.8400689 0.7152635 -97.2072408
-64.0608594 -2.5714992 -92.8660259
-63.9874786 -5.1157828 -92.3212692
-63.9394596 -6.0107573 -92.1779498
-63.7702271 -5.6421859 -92.3507586
-64.0427843 -3.7107684 -92.6218852
-64.2527193 1.3558291 -92.8701237
-63.7663007 0.6350876 -95.2053070
-64.3826574 2.0962788 -93.5591087
-64.2978549 1.8006152 -93.7125683
-64.1576946 1.6270909 -94.0472260
-63.6813939 2.1640838 -90.3201178
-63.5941252 1.4025599 -90.4512554
-64.2181113 1.7600185 -93.3011994
-63.6945665 1.4398494 -96.5401754
-63.7870133 1.0256371 -97.0283598
-64.0112534 -1.9107973 -93.0428877
-64.2071664 1.8493268 -92.0237526
-63.8851374 1.3538246 -93.3961868
-64.3507466 1.6826849 -93.3059379
35.4589783 42.1336628 -20.9614281
35.5597287 42.8947806 -20.7620356
35.3497937 42.1570539 -20.1360136
-60.4319461 -3.7380387 -95.4451635
-60.3025556 -3.9963913 -95.6999585
-60.7165918 -4.0441761 -95.7348347
-60.8386770 -0.4351750 -95.3222364
-60.2055229 0.0653064 -95.1509625
-60.4511797 -0.9794661 -95.8922282
-63.9904514 1.6599057 -93.8272476
-64.0122369 0.0283635 -90.5706808
-64.2480031 -0.8360000 -91.4499983
-64.4050017 -0.6330000 -91.4459974
-64.2260015 -0.6940000 -90.9110010
-64.1080514 -4.5685950 -92.3233926
-63.6426881 1.7188075 -96.1306840
35.7183404 43.6446965 -20.3839261
35.9480083 44.3836488 -19.9835896
35.7939191 43.6049327 -19.7662842
35.7922688 44.2875139 -20.7181815
-63.9475062 1.5509849 -92.0866653
-64.3607304 0.8842761 -92.0395851
-63.7808591 0.9104906 -91.9909626
-63.9311001 2.2161813 -92.9153264
-64.0753433 2.1171127 -92.2771022
-63.6933595 2.7542077 -90.1906490
-64.2762259 0.7228753 -92.7543268
-64.0002489 0.9388186 -93.4687108
-64.1578883 1.4447605 -93.6810225
-63.8677105 -0.2873829 -96.2811857
28.1255729 -33.9987241 43.9323261
28.1882621 -33.9538194 43.2314985
27.9944595 -33.4360525 43.4232838
-64.3458813 2.5371579 -94.8788449
-64.0665740 2.3149305 -94.7638080
-64.0271455 -0.5283100 -96.5666920
-64.0920028 -0.4810000 -96.4189991
-64.1298071 0.1019450 -92.3648775
-63.7685731 0.2006405 -93.0800512
-63.6678487 1.9174458 -95.5922529
-63.9604703 2.2860176 -93.6006457
-63.8048351 -0.7939190 -90.8090919
-63.6399984 -1.5330000 -91.4620012
27.2663981 -28.9749485 47.1310839
27.7175326 -28.3342618 47.3276824
27.2360239 -28.3813775 47.9158759
26.8630572 -30.1787220 46.1850464
26.9920975 -29.7263935 46.6599241
26.5065469 -30.3292032 46.6819666
-63.7628958 1.9777594 -94.9515104
-63.6600181 -0.1837905 -96.7209265
40.0191545 39.7393256 -5.3969189
39.6376438 40.0871262 -6.2303361
40.2190872 39.9874672 -5.9155063
-63.4060949 3.4483364 -90.1982114
-65.1114210 3.2316609 -90.0717303
-64.7336692 3.9029503 -89.8303688
-63.9255792 3.9107935 -89.9509043
-63.7404546 -4.5813909 -92.5707519
-63.5680258 -4.0159845 -92.8084254
-63.7089536 -0.7528636 -93.4081152
-63.6856109 1.0364457 -94.7986692
-63.6145324 -3.0489303 -92.9868817
-63.4121820 -2.3559744 -93.2339355
-63.4850785 -0.1013632 -90.5843452
-63.9873222 1.1838768 -93.8613415
-63.8149902 1.0538010 -94.2270458
33.9160040 -35.1343937 -35.9393805
34.2250764 -35.4731381 -35.4648121
34.1347493 -35.7727855 -35.7957408
-63.7499169 -3.5059659 -92.8213224
32.7681266 36.0053219 -15.6837646
33.3847553 36.0952429 -16.0962027
32.7640772 36.3279097 -16.2489023
-63.6024922 -0.3712548 -92.4810991
-63.4019971 -0.7540000 -96.5429991
-63.4620860 -1.5051330 -93.3988541
-63.7331381 -0.1493914 -96.8759581
-63.5792911 1.8913298 -92.5421417
-63.7811795 2.0495735 -94.1640288
-63.8113767 0.8619100 -93.8761383
-63.6525378 0.4781504 -93.7195867
-63.3129999 -0.2780000 -95.7920030
-63.5310411 1.0902358 -94.0983668
-63.7005717 0.4900361 -93.4673250
-63.4293929 -0.2571614 -93.6575308
-63.5437220 0.1816222 -93.6136022
-63.6628792 0.9071180 -93.5184136
26.6879257 37.5324711 28.2648578
26.7567802 37.5244915 28.2408502
26.8390682 37.5143439 28.3951219
-63.5339543 -6.1212848 -92.3755988
-63.3568019 -6.6090920 -92.3907012
-63.2470027 0.0500000 -95.5490023
-63.6228770 2.1196099 -93.0545256
-63.4959936 2.0367794 -93.4409425
-63.3766800 1.3267164 -92.2023654
-63.3193180 0.7021963 -90.5482993
-63.4634271 -5.1575056 -92.6329643
-63.3660182 -0.4916608 -96.2795094
31.6360816 39.3760614 33.4258266
31.8425782 38.7717932 33.8928252
31.2905349 38.7728810 33.2874283
-63.3978769 1.0110211 -96.8048871
-63.2170737 0.4336416 -96.6978073
-63.3875504 0.0744653 -96.9336778
-63.6057183 0.6567474 -94.1024721
