# 3D Systems, Inc.
# New Model
-49.7623645 16.9612039 -77.6370093
-49.4949184 17.1336103 -77.1775320
-63.5434091 -0.9284881 -87.2118250
-62.7262518 -6.7614359 -84.8725885
-62.6233071 -6.6017229 -84.4885781
-63.3634403 -2.7297200 -85.5881572
-63.1907806 -3.0130160 -85.2343962
-63.3323342 -9.4711194 -83.8153288
-62.9879013 -9.1546141 -84.0977058
-63.5331050 -2.4366451 -86.0057399
-63.3650497 -0.3911371 -87.4733403
-62.8625378 -7.8249006 -84.9212483
-45.8051078 -9.3420595 84.7707093
-45.5585793 -9.4483737 84.9686265
-45.5003195 -9.3699908 84.8280713
-37.9978605 -16.2738226 85.7643336
-38.0726755 -16.7058893 85.7651532
-37.8089398 -16.5632870 85.6084228
-63.5073408 -1.3380024 -86.8919417
-63.2988438 -5.5820029 -84.2953771
-63.2830560 -5.2956091 -84.3371749
-63.4574220 -1.7193273 -86.5609646
-63.5989383 -2.1187814 -86.3417014
-62.7132729 -9.3949698 -83.7649256
-63.1510019 -3.8055717 -84.7773105
-62.8766268 -3.2532415 -84.8819315
-63.1690621 -5.6903935 -84.2147171
-62.9585683 -5.6995885 -84.1484666
-62.5332072 -5.9214733 -84.0866864
-62.9713908 -5.0295177 -84.2605531
-63.1256327 -4.6047014 -84.4685659
-62.8229678 -4.0951748 -84.4756067
-63.0689785 -5.4472438 -84.1985568
-47.5825705 11.2153636 -67.6462427
-47.8265285 11.0037839 -67.2699139
-48.1906421 11.0503901 -67.1897754
-63.0520061 -2.2492779 -85.7431740
-62.9529431 -2.5549973 -85.3875875
-63.0364120 -8.6922534 -84.5500454
-62.4077618 -8.9521827 -84.5793560
-62.4427386 -8.9795785 -84.2355639
-62.7622828 -3.6299957 -84.6218020
-63.0730391 -0.0415945 -87.5206143
-62.9942566 -0.6318709 -87.0357379
-62.9390180 -0.2520663 -87.2748345
-62.7567992 -8.5140094 -84.7999677
-63.2120147 -1.9616899 -86.1590505
-62.7527684 -2.7326655 -85.1179361
-62.9715547 0.3333618 -87.6632109
-63.2118732 0.4559403 -87.8994241
-63.2087737 -1.0411710 -86.9110823
-63.1323606 -1.3083448 -86.6492540
-63.0315095 -1.5649780 -86.3475800
-62.2693338 -8.9702923 -83.9400217
-62.6562461 -1.6225493 -85.9240294
-63.0660132 -4.4663032 -85.4249522
-63.1389841 -4.1858670 -85.6602788
-62.7093315 -4.3860776 -85.4582563
-45.3543589 -11.5417289 88.2449299
-45.3647785 -11.7018390 88.4910673
-44.9412912 -11.6070183 88.1631672
-45.2012941 -11.5352990 88.1588086
-62.2171983 -8.9062955 -84.9480554
-46.9856560 -10.2328015 86.6968781
-47.3519005 -10.2042956 86.8910328
-47.0830463 -10.3765549 87.0466158
-62.2234084 -8.2108304 -85.2461681
-62.6237392 -2.1494571 -85.4341835
-62.7154186 -2.4583447 -85.2658451
-62.7259016 -5.0015613 -84.9054605
-62.6634806 -4.9437047 -85.1871595
-62.6479536 -4.5800023 -84.2263848
-62.6367107 -5.3709652 -84.0777084
-47.3632924 -10.4190065 87.3152986
-47.0895097 -10.5591053 87.4161050
-62.4792129 -3.3241264 -84.5972002
-62.2610711 -2.7067943 -84.7993940
-46.1864546 -11.3118822 88.3316994
-46.4687310 -11.1721475 88.2489458
-46.5286598 -11.2979859 88.4605348
-46.8494743 -10.3664082 86.8943185
-46.8737110 -10.4909483 87.1654004
-46.5912111 -10.4718227 87.0173797
-62.5613034 -4.9711214 -84.0957463
-62.7084821 0.0849822 -87.3059183
-62.5879616 -0.2095800 -86.9953185
-62.7374947 -1.1713769 -86.4033774
-62.8993288 -0.9561742 -86.7280439
-62.4234341 -7.1623349 -85.2310881
-62.5903904 -6.6500376 -85.0149468
-62.7177656 -3.9636046 -85.3381306
-62.8768504 -3.7989679 -85.2589607
-62.6808256 -3.6142361 -85.5641142
-62.7087876 -3.4748684 -85.6154263
-45.1203883 -9.4915740 85.0201771
-44.8343903 -9.4197299 84.8091319
-45.2576801 -9.3197254 84.7104937
-62.4324046 -3.7158737 -84.4122320
