# 3D Systems, Inc.
# New Model
-65.3601885 -9.5532713 -80.5574954
-65.2587414 -10.1088863 -80.7945579
-65.2463287 -11.3336761 -81.1262205
-65.6120032 -7.0219999 -79.5110017
-65.1150793 -7.4786711 -80.0327212
-65.0689155 -6.6270917 -79.7420591
-64.9206489 -6.1165476 -79.6061307
-64.9391562 -6.9170888 -79.9445063
-64.9039969 -4.9459999 -79.0079981
-65.3932616 -8.4004104 -80.1660120
-65.1547089 -8.0940751 -80.2302063
-65.0908947 -9.0515474 -80.5950612
-64.8518577 -9.6081132 -80.9124932
-65.2115569 -8.6183921 -80.3741291
-65.0279298 -10.6947143 -81.1121315
-64.9165809 -11.8243722 -81.4289376
-64.8279637 -11.2018036 -81.3529864
-64.8157224 -10.2095110 -81.1092183
-64.4921586 -10.6867487 -81.4004317
-64.7541955 -8.4196171 -80.5962905
-64.7589490 -7.7963960 -80.3824291
-64.7820085 -6.4734407 -79.8749626
-64.6400675 -9.0025319 -80.8556899
-64.3825307 -9.9763339 -81.2723264
-64.5968392 -7.2734472 -80.2911818
-64.3833876 -11.4995129 -81.6309750
-64.5163581 -6.0859425 -79.8737034
-64.6044537 -5.5836020 -79.5791298
-64.2437264 -9.3213655 -81.1488628
-64.4308627 -6.6502900 -80.1532865
-64.9069995 -4.6470002 -78.7070021
-64.1859993 -4.6420000 -79.4150010
40.1955359 -45.7732677 -46.5650558
40.5736640 -45.8050109 -46.2287329
40.6634845 -46.1682118 -46.6252528
39.9007574 -46.0716747 -47.2598858
40.5110680 -46.6236137 -47.3980792
39.9630740 -46.5871990 -47.8555895
-64.4022897 -5.1921257 -79.5239583
-64.2392710 -5.6201871 -79.8285455
-64.1437322 -7.7345455 -80.6835070
-64.1429499 -8.6048106 -80.9706300
-63.9737546 -10.3294980 -81.5453455
-63.9420822 -10.9356325 -81.6949308
-64.1671047 -7.0799845 -80.4565698
-64.0751049 -6.1143795 -80.1239684
-64.6149963 -4.2389999 -78.6940008
-64.1959980 -3.5300001 -78.4559995
-64.2353669 -3.8819662 -78.7291825
-64.1890019 -4.2289998 -79.0989995
-63.9009029 -6.6269063 -80.4101154
-63.8367832 -9.7272741 -81.4393312
-63.8028681 -11.5175266 -81.8644464
-64.0452281 -5.2020862 -79.7392875
-63.5144189 -9.0104053 -81.3336819
-63.6030734 -10.5666174 -81.7361474
-63.5029003 -10.1059154 -81.6566274
-63.4902269 -8.1348224 -81.0745135
-63.3122995 -11.0397507 -81.9125846
-63.8438165 -3.5373601 -78.7207037
-63.4839982 -2.8170000 -78.3530027
-63.3663908 -4.3363096 -79.5580000
-63.3057505 -3.5909507 -79.0822655
-63.6240169 -4.9966024 -79.8215196
-63.7466386 -5.5871448 -80.0484046
-63.5859072 -6.1376914 -80.3474560
-63.7449622 -7.1097943 -80.6565806
-63.4560883 -7.4537899 -80.8769092
-63.3220673 -9.6153598 -81.5768167
-63.4405836 -3.2065453 -78.7062719
-63.3828864 -6.6666109 -80.6294531
-63.3156002 -5.3375335 -80.1056698
-63.3122623 -5.7298499 -80.2802965
-63.2207841 -10.4400590 -81.8143487
-62.9846305 -9.9676065 -81.7533657
-63.4118617 -7.0727025 -80.7732642
-63.0604327 -4.9053333 -79.9863115
-62.7063885 -9.2548290 -81.6053301
-62.7754033 -8.3711734 -81.3346133
-62.6193285 -11.3846026 -82.1265876
-62.6414269 -10.5395475 -81.9462016
-62.9958957 -2.9239825 -78.7179172
-62.6448169 -2.2922358 -78.3246607
-62.5720024 -1.6980000 -77.6840001
-62.8200099 -5.4896972 -80.3255141
-63.0819276 -6.1116116 -80.5104077
-62.8810376 -7.5940411 -81.0818300
-62.9828349 -3.8436272 -79.4313326
-62.5842065 -3.1903035 -79.1400671
-62.8689975 -3.5649093 -79.2957172
-63.0657971 -7.0386161 -80.8602944
-62.7644956 -4.4582412 -79.8648670
-62.7709627 -4.0873145 -79.6632320
-62.8834069 -6.5559088 -80.7369798
-62.4497049 -4.8532188 -80.1473632
-62.3844378 -2.5623385 -78.7394866
-62.4396987 -9.8659489 -81.8214193
-62.4997877 -6.1008306 -80.6546882
-62.3881854 -6.8598571 -80.9439197
57.0715442 17.0175843 30.2681364
57.2218709 16.3252447 30.3125978
57.2008938 16.8944914 29.4958185
-60.1379983 -39.5120010 -78.3969983
-58.6489998 -40.4429995 -78.2530010
-58.4480017 -39.2469987 -78.5230026
-59.0462051 -39.7298485 -78.3931985
-56.0622662 -40.3536186 -77.5578246
-57.7519983 -40.6769998 -78.0799985
-56.4178564 -39.9689861 -77.9660270
-54.5670018 -40.7180004 -76.6469985
-57.0189990 -39.2430015 -78.6110014
-55.5095002 -40.0428027 -77.5403827
-55.7430387 -39.5165533 -78.0439973
-54.7518283 -39.6426171 -77.4903595
-54.1820005 -40.7250002 -76.3190016
-54.0525764 -39.9464183 -76.7900720
-52.7630001 -40.7459997 -75.4169971
-53.2515831 -39.8842245 -76.1964247
-52.0714186 -40.1152670 -75.0866011
-51.3430014 -40.7669991 -74.5040029
-52.4931885 -39.7070497 -75.6019652
-51.6645908 -39.8118906 -74.7966170
-52.0028174 -39.5873673 -75.1520097
-50.2554998 -40.4477939 -73.8966241
-49.9209985 -40.9610011 -73.7499967
-50.1120128 -39.8085825 -73.7992004
-51.3169318 -39.7663563 -74.5187402
-50.8278534 -39.6234468 -74.2045417
-49.6174544 -40.2336940 -73.5907480
-48.7003848 -40.2662046 -73.2895285
-49.0478352 -39.6416299 -73.3298063
-47.0720008 -40.8019982 -72.8890002
-48.4242998 -40.6106301 -73.2586831
-62.6146048 -29.3874443 -77.4157345
-62.5087023 -28.9845839 -77.3936883
-62.2877479 -26.6177598 -77.8922886
-62.5351146 -29.8233535 -77.5336176
-62.0400012 -29.2760003 -77.3880035
-62.1617511 -28.4690913 -77.3616210
-62.0400012 -27.8430004 -77.5429979
-62.3773821 -31.5408073 -78.0400485
-62.2891188 -30.8971778 -77.9852271
-62.0269999 -34.2560001 -78.2530010
-62.0260015 -33.5379988 -78.3919990
-59.8136745 -12.8176687 -79.4534981
-59.4546534 -12.2248614 -79.0757611
-59.5499687 -12.9812323 -79.0953860
-62.0269999 -34.9729992 -78.1600028
-60.6093630 -21.0414194 -78.3775523
-59.9615835 -20.6459425 -78.0351311
-60.0809306 -21.4003231 -77.9337883
-60.4321510 -20.1973990 -81.3839212
-60.5177172 -20.0586822 -81.6621706
-60.4304075 -19.9243594 -81.2734962
-60.4525134 -19.7002776 -80.7886124
-60.3214353 -20.0753547 -80.9574798
-62.0252751 -32.0734791 -78.2875642
-62.0360002 -29.9810003 -77.7650028
-62.0550737 -30.2963629 -78.0092478
-61.8775748 -31.2365945 -78.3293098
-62.1739626 -27.3457207 -77.7318701
-62.2233637 -27.1006040 -77.8023079
-62.0269999 -32.8239985 -78.3570036
-61.8994497 -30.6116939 -78.2708824
-61.5549237 -28.6561530 -77.0823956
-61.5810007 -27.8530009 -77.1090016
44.5373543 12.9369656 -23.2263636
44.4505252 13.0095836 -22.6627532
44.2900620 12.5567140 -22.7003470
-61.5626983 -29.1210599 -77.1484375
-61.3280013 -29.5380000 -77.1479979
-61.9059987 -27.1220002 -77.8080001
-61.3199994 -27.8290007 -78.0709982
-61.9730018 -29.9779996 -77.8800026
-61.5350008 -29.9600009 -78.5899982
-61.6742224 -26.2823086 -77.6705146
-62.0676838 -25.7737283 -78.0238658
-61.6117045 -30.7058655 -78.5274580
-61.3287315 -31.6023864 -78.6158517
-61.4279658 -32.1705863 -78.5094574
-61.4285171 -31.0674515 -78.6299631
-60.8889572 -21.2110933 -82.1972564
-60.3807420 -21.2901309 -81.6323236
-60.4600944 -21.8167957 -81.8818659
-60.5858415 -19.3537977 -81.6666484
-61.3140017 -34.9740013 -78.0619979
-62.0269999 -35.5449989 -78.1489983
-61.3109991 -36.4000015 -78.1840011
-62.0269999 -34.9729992 -78.1600028
-61.3140017 -34.2580006 -78.1209990
-62.0269999 -34.2560001 -78.2530010
-61.3120012 -33.5379988 -78.3680007
-61.3120012 -32.8209996 -78.4810036
50.8039892 -6.9866213 -45.6277505
51.1509478 -7.5255204 -45.4570539
50.6067164 -7.7021653 -46.1163819
43.8283719 11.6970371 -21.6282383
44.0448821 11.7326677 -22.1466869
43.9341031 12.0055750 -21.9521523
-61.4852309 -27.3137186 -77.2835165
-61.3030940 -26.8247165 -77.2673413
-61.2524599 -27.5355745 -78.5703287
-61.2690002 -27.1039996 -78.5159990
-61.2025224 -30.5273347 -78.8113102
-61.0714890 -28.1523447 -76.7822862
-61.3167547 -29.0139951 -76.9845545
-61.1479729 -28.6951456 -76.8243223
43.1189463 11.9613679 -20.1943871
43.5200594 11.6734486 -20.8093394
